,N,t,CD_mse,DS_mse,GPA_CD_mse,GPA_DS_mse,CD_time,DS_time,GPA_CD_time,GPA_DS_time
0,100,0,0.121260256,0.017993607,0.12079413,0.017994182,0.15223588466644286,0.15374409437179573,0.0012300896644592278,0.000537087917327881
1,100,1,0.117564835,0.016214708,0.11716155,0.016178481,0.15148126363754277,0.15260500907897956,0.0005647540092468262,0.0005325913429260255
2,100,2,0.12843183,0.017300133,0.12797251,0.017276479,0.1422798800468445,0.1433321928977966,0.0005598497390747069,0.0005373597145080567
3,100,3,0.11961645,0.016556166,0.11915956,0.016505124,0.15200517654418946,0.15313737869262697,0.0005519270896911622,0.0005234956741333008
4,100,4,0.11905141,0.017297337,0.11863166,0.01721559,0.15217702865600585,0.15326848983764646,0.0005625796318054203,0.0005382466316223147
5,100,5,0.12928037,0.018464094,0.12868501,0.018230867,0.1441332364082336,0.14513532638549803,0.0005249428749084473,0.0004982161521911622
6,100,6,0.11719501,0.016462006,0.116768435,0.016325856,0.1528105044364929,0.15389849424362176,0.0005613207817077635,0.0005326056480407714
7,100,7,0.12172871,0.016977532,0.12124909,0.01696715,0.152335615158081,0.1534482717514038,0.0005639672279357912,0.0005339431762695312
8,100,8,0.11411156,0.016391912,0.113680795,0.016309768,0.15198477745056158,0.1530871057510376,0.0006045269966125484,0.0005433058738708497
9,100,9,0.1121356,0.016841497,0.1117917,0.01686473,0.1527052450180054,0.15381103515625,0.000563192367553711,0.0005366325378417969
10,100,10,0.11682397,0.018851064,0.11624199,0.018522462,0.14655491352081298,0.14760001420974736,0.0005612039566040038,0.000535874366760254
11,100,11,0.115105785,0.016782444,0.11479217,0.016782336,0.14623610496521,0.14730975866317747,0.0005655431747436524,0.0005380368232727049
12,100,12,0.11294587,0.01721627,0.112449236,0.017054994,0.14596107006072995,0.14701417207717893,0.0005654239654541015,0.0005391526222229005
13,100,13,0.1160789,0.016254844,0.11569138,0.016317453,0.15376070261001584,0.15485703706741336,0.0005596709251403807,0.0005291557312011719
14,100,14,0.12503996,0.01755816,0.12465803,0.017491411,0.1521942019462586,0.1531586670875549,0.0005649852752685546,0.0005328774452209473
15,100,15,0.11681726,0.017850498,0.116128474,0.017381858,0.1522938418388366,0.15324106931686413,0.000555119514465332,0.0005302524566650389
16,100,16,0.11868026,0.017966636,0.11804364,0.017758293,0.14293514013290404,0.1440035486221313,0.0005629587173461915,0.0005297517776489257
17,100,17,0.105020486,0.014527966,0.104747206,0.014549544,0.1425175142288208,0.14359474658966073,0.0005638790130615237,0.0005390286445617674
18,100,18,0.11563043,0.016863128,0.11530875,0.016839674,0.14206867694854736,0.14316270828247074,0.0005992507934570314,0.0005448746681213381
19,100,19,0.11354662,0.018015655,0.112987265,0.01773062,0.1454015707969665,0.1464729189872742,0.0005617213249206548,0.0005286860466003415
20,100,20,0.11646738,0.016819991,0.11619703,0.01689562,0.14842846870422358,0.14950452566146852,0.0005647587776184082,0.0005396103858947754
21,100,21,0.11110276,0.015962157,0.11065275,0.015894398,0.14241188287734993,0.14347483396530158,0.0005657577514648438,0.0005393409729003908
22,100,22,0.11722624,0.0168511,0.116767935,0.016739484,0.1424861836433411,0.14353335618972776,0.0005681085586547848,0.0005402445793151855
23,100,23,0.13201329,0.018085342,0.13149014,0.01800142,0.15090730905532837,0.1518669080734253,0.0005417394638061522,0.0005119276046752929
24,100,24,0.11392279,0.015255559,0.11357117,0.015256658,0.1436642217636108,0.14478280782699582,0.0005654621124267583,0.0005413866043090818
25,100,25,0.12303193,0.018395234,0.122365065,0.018034847,0.14327030181884762,0.1443586564064025,0.0005697083473205567,0.0005366897583007812
26,100,26,0.12299144,0.01677051,0.12272352,0.016790958,0.1421893310546875,0.1431071472167969,0.0005684185028076173,0.000538830757141113
27,100,27,0.122663565,0.016892077,0.12213696,0.016833605,0.14224504709243774,0.14316326618194575,0.0005628609657287596,0.0005328559875488281
28,100,28,0.11528836,0.0160128,0.11481744,0.015973276,0.1532578659057617,0.15415197849273685,0.0005601811408996582,0.0005319786071777343
29,100,29,0.12154357,0.017933523,0.12121275,0.017993452,0.1426093435287475,0.14352329254150392,0.0005542850494384766,0.000525696277618408
30,100,30,0.112156175,0.015642444,0.11188101,0.015637903,0.15112462520599357,0.15215507268905637,0.0005644774436950684,0.0005374097824096677
31,100,31,0.122051015,0.01735858,0.12162733,0.017288573,0.14278489112854006,0.14380677700042732,0.0005463099479675292,0.0005219268798828125
32,100,32,0.114592016,0.016546361,0.114079155,0.016323075,0.14266921520233158,0.14366373777389532,0.0005907535552978515,0.0005727100372314453
33,100,33,0.12021232,0.01786694,0.11951986,0.017494617,0.1515820884704589,0.15269416332244873,0.0005685925483703613,0.000536603927612305
34,100,34,0.109537356,0.01661139,0.10909296,0.016526984,0.15088306188583378,0.15199718713760374,0.000564258098602295,0.0005417633056640624
35,100,35,0.11039491,0.015422092,0.11009403,0.015438712,0.141777184009552,0.1426943325996399,0.0005649542808532715,0.0005298805236816407
36,100,36,0.119705796,0.017840745,0.11923236,0.01771141,0.1530218219757079,0.15409485340118403,0.0005661702156066894,0.0005389475822448729
37,100,37,0.1176796,0.01747302,0.1172452,0.017459074,0.1433417963981628,0.14441094160079956,0.0005587029457092284,0.000532560348510742
38,100,38,0.11429078,0.016436884,0.113910615,0.016386772,0.14373852014541627,0.1448226141929626,0.0005772328376770022,0.0005520272254943847
39,100,39,0.11182313,0.01636494,0.11129502,0.016107634,0.15030411243438718,0.15123991966247557,0.0005551290512084963,0.0005323219299316407
40,100,40,0.12151078,0.017991234,0.120758384,0.01749527,0.14945770263671876,0.15058478593826286,0.0005456852912902834,0.0005120229721069334
41,100,41,0.12033533,0.017535705,0.11989822,0.017483708,0.14167400836944583,0.14258999824523927,0.0005503892898559571,0.000533561706542969
42,100,42,0.11616589,0.01669279,0.11570109,0.016482862,0.1422292041778564,0.1431334447860718,0.0005703520774841309,0.0005466747283935547
43,100,43,0.122379735,0.017368184,0.12170298,0.017001927,0.14278631687164306,0.14383886337280272,0.0005606174468994139,0.0005347275733947756
44,100,44,0.11982421,0.01732853,0.11922829,0.017001092,0.15163414478302006,0.15275451421737665,0.000562310218811035,0.0005564475059509277
45,100,45,0.122157164,0.018089216,0.1216548,0.017981801,0.14344327926635742,0.14459505081176763,0.0005646371841430663,0.0005348372459411622
46,100,46,0.11500933,0.016633047,0.11469619,0.016715879,0.1437367630004882,0.14480535507202144,0.0005692410469055176,0.0005465841293334962
47,100,47,0.11961987,0.018623957,0.11905755,0.018388927,0.14280667781829834,0.14375317335128787,0.0005588793754577633,0.0005315423011779786
48,100,48,0.1220942,0.018592248,0.121624425,0.01858099,0.1444976472854614,0.14559205293655395,0.000565333366394043,0.0005363941192626956
49,100,49,0.10864646,0.017249659,0.10793354,0.01677828,0.15014870882034304,0.15123629331588745,0.0005558276176452638,0.0005293679237365719
50,100,50,0.122728914,0.01765517,0.122341685,0.017621215,0.14305101156234742,0.14410915851593017,0.0005639505386352538,0.0005416798591613768
51,100,51,0.10859526,0.016007854,0.108133994,0.015810847,0.14299561977386477,0.14407201051712037,0.0005625891685485838,0.0005301189422607422
52,100,52,0.12449253,0.017501477,0.12401342,0.017392125,0.14243184566497805,0.14349897861480712,0.0005630588531494141,0.000536966323852539
53,100,53,0.11592356,0.015611438,0.11553036,0.01564172,0.14245254516601563,0.14350998401641846,0.0005599212646484374,0.0005392217636108399
54,100,54,0.11849651,0.017086325,0.11820073,0.017269554,0.14270894050598143,0.14375948429107666,0.0005654168128967289,0.000538952350616455
55,100,55,0.12337826,0.017721584,0.12309582,0.017739939,0.1417971849441529,0.14270212173461916,0.0005613160133361816,0.000539145469665527
56,100,56,0.11602037,0.01696778,0.11555293,0.016800506,0.142509400844574,0.14355744361877443,0.0005646657943725585,0.0005405378341674806
57,100,57,0.1141725,0.017623987,0.113703534,0.017526053,0.14248696804046634,0.143538920879364,0.0005570030212402342,0.0005315613746643066
58,100,58,0.115540646,0.016555807,0.11506674,0.016450277,0.14283865690231326,0.1438981485366822,0.0005682754516601564,0.0005474948883056643
59,100,59,0.1211933,0.017237807,0.120637365,0.016999075,0.1424490737915038,0.1433889770507812,0.0005644536018371584,0.0005389952659606934
60,100,60,0.11529565,0.015867105,0.1148767,0.01582418,0.1426803708076477,0.14373067617416382,0.0005640506744384765,0.0005418086051940917
61,100,61,0.12366467,0.016410844,0.123374045,0.016416237,0.1373800897598266,0.13833041191101078,0.0005144119262695311,0.0004892277717590329
62,100,62,0.122208714,0.017931039,0.12147077,0.017698808,0.14308156251907347,0.14417455196380619,0.0005690503120422364,0.0005332303047180173
63,100,63,0.10614557,0.015963424,0.10554251,0.015693104,0.14243138790130616,0.14345424890518177,0.0005689501762390135,0.0005269598960876466
64,100,64,0.1187185,0.016483614,0.11822783,0.01623262,0.14305033206939696,0.1441120815277099,0.0005639481544494629,0.0005376148223876954
65,100,65,0.1167953,0.01720507,0.11630377,0.017108034,0.14219197988510132,0.14325063943862917,0.0005610990524291991,0.0005318427085876465
66,100,66,0.12445691,0.017243862,0.12403818,0.017260937,0.1364576196670532,0.13745937108993528,0.0005318379402160647,0.0005049967765808105
67,100,67,0.120150946,0.016571555,0.11978176,0.016477268,0.1438907337188721,0.1449995040893554,0.000572545528411865,0.0005571007728576659
68,100,68,0.123375654,0.017960722,0.122915424,0.017919865,0.1425387907028198,0.1435919857025146,0.0005584502220153807,0.0005358099937438964
69,100,69,0.11470039,0.017979829,0.114095025,0.01751517,0.14260554075241097,0.14366578102111813,0.0005605912208557128,0.000531485080718994
70,100,70,0.117891535,0.016371332,0.117554806,0.016360162,0.1427808046340942,0.14383687973022466,0.0005644774436950683,0.0005391311645507813
71,100,71,0.10834297,0.01585155,0.10799097,0.015879367,0.14426905632019035,0.14534188508987425,0.0005678558349609376,0.0005385732650756835
72,100,72,0.120180376,0.015934845,0.119741544,0.01590809,0.14235380172729487,0.14340900182723992,0.0005654335021972656,0.0005393862724304198
73,100,73,0.11728373,0.01677675,0.116914324,0.016771423,0.14305404186248777,0.14412334918975825,0.0005599999427795411,0.0005363345146179201
74,100,74,0.11402806,0.016246477,0.11361953,0.01614201,0.14279357910156254,0.14391972064971925,0.0005590033531188967,0.0005279684066772462
75,100,75,0.11220509,0.017292365,0.11163147,0.017000066,0.1423275709152222,0.14339503526687622,0.0005630207061767578,0.0005359148979187013
76,100,76,0.125315,0.018341038,0.12476608,0.018123556,0.13791489601135257,0.13892720222473143,0.0005321693420410158,0.0005047106742858886
77,100,77,0.11395322,0.015692959,0.11347591,0.015559764,0.14244588136672973,0.1435049819946289,0.0005610585212707523,0.0005341339111328124
78,100,78,0.113606274,0.0162117,0.113114014,0.015993604,0.13977712392807012,0.14074370145797727,0.000569875240325928,0.0005077433586120607
79,100,79,0.11596369,0.016783066,0.115630984,0.016776346,0.14297383546829223,0.14403544425964354,0.0005694270133972167,0.0005347919464111331
80,100,80,0.119420856,0.016101053,0.119029015,0.016052654,0.14324674129486087,0.14416526317596437,0.0005734276771545409,0.0005428814888000489
81,100,81,0.11420604,0.017273508,0.11387945,0.017325176,0.14402008295059202,0.14511501550674435,0.0005678868293762209,0.0005383992195129396
82,100,82,0.11753889,0.017601257,0.116993606,0.017465837,0.1431963634490967,0.14425979614257814,0.000562148094177246,0.0005329608917236324
83,100,83,0.109803304,0.01529138,0.109473325,0.015297378,0.13878322601318357,0.1398139214515686,0.0005426716804504395,0.0005085825920104983
84,100,84,0.11520167,0.016929233,0.114512205,0.016685776,0.14221725702285765,0.14326606750488285,0.0005778169631958008,0.0005407333374023441
85,100,85,0.123155445,0.017597415,0.12261069,0.017429084,0.14239866495132444,0.1434583592414856,0.0005582189559936522,0.000529787540435791
86,100,86,0.11932099,0.016938668,0.11892549,0.016954431,0.14088031768798825,0.14190521240234377,0.0005596423149108884,0.0005359148979187012
87,100,87,0.12394725,0.016480805,0.12357285,0.016476704,0.14197920322418212,0.14302587747573853,0.000557348728179932,0.000530824661254883
88,100,88,0.111669004,0.016910363,0.1111634,0.016715698,0.14286361455917354,0.1439142918586731,0.0005632209777832033,0.0005379605293273923
89,100,89,0.12310018,0.018151134,0.12272328,0.018169211,0.1426036620140075,0.14366345882415774,0.0005603766441345215,0.0005357718467712404
90,100,90,0.11825321,0.017205494,0.117637835,0.01694076,0.14241667032241823,0.14334224700927736,0.0005733060836791991,0.0005426025390624999
91,100,91,0.11324888,0.015496759,0.11279557,0.015419744,0.14296173572540286,0.1440901374816895,0.000557405948638916,0.0005335164070129397
92,100,92,0.12468926,0.017707974,0.12425696,0.017662134,0.1430850696563721,0.14414206027984616,0.0005658245086669922,0.0005401158332824706
93,100,93,0.117604986,0.017109202,0.11718164,0.017000712,0.14157410860061645,0.14263083696365358,0.0005617547035217283,0.0005304479598999024
94,100,94,0.12656002,0.01719537,0.1261052,0.017106961,0.1430340003967285,0.14410515546798705,0.0005651521682739259,0.0005363535881042483
95,100,95,0.11808666,0.017668191,0.117345,0.01736299,0.14292392253875733,0.1439826607704163,0.0005611920356750488,0.0005372881889343262
96,100,96,0.112353496,0.015854612,0.112032995,0.015878472,0.14230440139770503,0.14321257591247566,0.0005643630027770999,0.0005390691757202147
97,100,97,0.11634769,0.01713285,0.11582406,0.016822796,0.14228599548339843,0.14332892179489132,0.0005555534362792968,0.0005316567420959473
98,100,98,0.12111987,0.017152447,0.12082157,0.017214837,0.14230225563049317,0.1432857513427735,0.000556490421295166,0.0005702161788940427
99,100,99,0.121077605,0.017083913,0.1207796,0.017057937,0.1429055857658386,0.14397823095321655,0.0005573844909667968,0.0005409455299377442
